"Visitor.Unique.ID","Group.Type","Surveyor","Read.Available.Signage","Site.Name","Site.Type","Mode.of.Transport","Dwell.Time","Gender.Ratio.MtoF","Group.Size","totalActivities","totalimpacts","ObservableImpacts","prop.Act.HM","Prop.Imp.HM","Prop.Imp.HM.Binary.1","Prop.Imp.HM.Binary.2","highsImps","totalLowImp","Year.x","GlobalID","Length.Met","Year.y"
"Ipkm30","MixedOver18SmallGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  8,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","b3ae0a4e-8905-406a-bc46-2c4d5395729f", 125.54,"2019"
"Ipkm31","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  7,0.00000000,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","f1bb8282-2614-4f29-9339-a4324e8e7aaa", 123.15,"2019"
"Ipkm32","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 18,0.00000000,  1,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c79e31a3-9228-4312-9042-2d065c10f36e", 433.14,"2019"
"Ipkm33","ElderlyCouple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 14,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","de945768-06a8-49fc-9812-d97986606707", 448.72,"2019"
"Ipkm34","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 14,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","689341b7-6f40-4843-a1ce-708d9bf983cb", 443.85,"2019"
"Ipkm35","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot",  8,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","4feccede-f508-4803-89db-1ac2794d543b", 132.05,"2019"
"Ipkm36","Family","Karen Matthews","Yes","Inishcrone Pier","Built Infrastructure","Car",  9,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","931c50c5-5958-4461-b7a2-d04bae4e31d3", 116.01,"2019"
"Ipkm37","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  8,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","f6d8e4bf-1163-45e1-b7ee-859cd7ab4baa", 122.76,"2019"
"Ipkm38","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 15,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","dd141e1f-0a74-454b-a3ff-e4aaab684465", 164.42,"2019"
"Ipkm39","MixedLargeGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 12,0.57142857,  7,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","b0e959cd-a070-470c-ba4f-5a9fbfd974fb", 195.36,"2019"
"Ipkm4","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot",  7,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","3fcd7a94-973b-4714-a546-52a1febbd906", 145.78,"2019"
"Ipkm40","MixedOver18SmallGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 13,0.00000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","1ecf0330-1b56-482e-b3a9-c83ea6874e8d", 124.33,"2019"
"Ipkm41","Family","Karen Matthews","Yes","Inishcrone Pier","Built Infrastructure","Car", 11,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","7f22db02-35f2-4849-99f5-26fbe79f2afd", 132.24,"2019"
"Ipkm42","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  7,0.80000000,  5,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","83c71b0e-f9fa-4044-949e-dc27b01ed8ff", 482.59,"2019"
"Ipkm43","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 13,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","18e55ff2-06c6-4cbc-a9ba-aee53679a789", 219.64,"2019"
"Ipkm44","Family","Karen Matthews","Yes","Inishcrone Pier","Built Infrastructure","Bicycle", 10,0.00000000,  4,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c6041fb5-4872-4150-8da6-645372819021", 127.95,"2019"
"Ipkm46","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 12,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","42dc570d-765c-4f83-9ec8-03b72b598747", 365.33,"2019"
"Ipkm47","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 10,0.00000000,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e7b02925-2a9c-4198-9ddf-a868d029da17", 135.35,"2019"
"Ipkm48","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  9,0.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","88356bef-7a88-49ce-9408-ac1a0c55a30e", 143.92,"2019"
"Ipkm49","ElderlyGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 10,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","a7a55c8e-3308-4323-a5ea-069ee6abec30", 145.25,"2019"
"Ipkm5","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  6,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","fc1ebc6f-e228-43ae-be02-f2ef55764e3f", 141.35,"2019"
"Ipkm50","ElderlyGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 14,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","47f5471a-4157-45b3-9c94-9d1ab0df3009", 443.28,"2019"
"Ipkm51","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  8,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","d94d2f4b-e394-43e6-ab01-0f4d81dd9e29", 205.41,"2019"
"Ipkm52","ElderlyCouple","Karen Matthews","Yes","Inishcrone Pier","Built Infrastructure","Car", 11,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","41dc92af-5a04-4ce8-9955-4846ebfe7005", 135.09,"2019"
"Ipkm53","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  7,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","9edf9c65-056b-4f9b-850a-8f7fe366e2b8", 141.03,"2019"
"Ipkm54","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  7,0.33333333,  3,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c3608bf8-bca8-4fb6-bdbe-e98ecd7943cb", 134.22,"2019"
"Ipkm55","ElderlyCouple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  7,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","60fcecf3-e698-4b6f-a932-e498ec972594", 138.57,"2019"
"Ipkm56","MixedLargeGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 22,0.55555556,  9,5,0,0,0.0000000,0.0000000,0,0,0,0,"2019","39b07ed6-a72c-4944-b65d-c91834c757ab", 362.84,"2019"
"Ipkm57","SmallAdultGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 21,0.33333333,  3,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","65ad9096-03be-46c4-bc7b-6f63c2ac1142", 433.37,"2019"
"Ipkm58","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 24,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0d2ba365-798a-47ef-87ee-3e99596daf44", 441.30,"2019"
"Ipkm58","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 24,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","94302c6e-c2cf-4927-b43b-a70b7ca31a05", 441.30,"2019"
"Ipkm59","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  7,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","4c12227b-60bb-498c-b003-7b50c10574a0", 151.55,"2019"
"Ipkm6","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot",  9,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e3f79491-d35f-48b6-b5e6-163c1df63468", 133.67,"2019"
"Ipkm60","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot", 18,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","666ba96d-6877-4f5f-83fa-44b5f084255e", 260.69,"2019"
"Ipkm61","Under18","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 34,0.50000000,  4,5,0,0,0.0000000,0.0000000,0,0,0,0,"2019","4894a4fa-58fd-4733-8d6c-41cff753130b", 468.56,"2019"
"Ipkm62","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 15,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","cbd06902-29f7-4920-8ca6-9f7dd93eac98", 470.66,"2019"
"Ipkm63","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot", 13,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","06caede4-bfc2-466b-a372-cfc4f3b0c0cd", 460.70,"2019"
"Ipkm64","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 14,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","6f962208-362f-49ee-9457-f1da0baa0c03", 413.31,"2019"
"Ipkm65","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 18,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","277abef4-1f8e-4751-a4a5-5fa5db57d569", 205.41,"2019"
"Ipkm66","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 16,0.00000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","11d9ea52-617a-46e7-841b-99e3cbd12322", 473.87,"2019"
"Ipkm67","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 14,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","fd7170ca-32ac-4e11-b7f4-ef57056fbe16", 339.12,"2019"
"Ipkm68","FamilyWithElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot", 13,0.50000000,  4,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","bb1feae8-a3b5-45c4-9824-bb4d4cc70b5b", 188.52,"2019"
"Ipkm69","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot", 19,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0ace6ca3-c437-4494-8b41-e4768170ed91", 134.06,"2019"
"Ipkm7","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  9,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","1fd26708-7045-4f2a-9ef5-36f6b97a02f2", 139.56,"2019"
"Ipkm70","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  9,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","79b7b4af-ba48-4dac-b5ea-fe5945d84af1", 170.52,"2019"
"Ipkm71","ElderlyCouple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 11,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","81b4ad61-78ad-4c0d-885a-8cae21601045", 120.23,"2019"
"Ipkm72","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 18,0.00000000,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","30ce7653-9316-4b17-847d-0c1c7182b077", 134.58,"2019"
"Ipkm73","ElderlyCouple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 12,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0acb7252-75d3-4e03-9631-63860fc52aed", 118.26,"2019"
"Ipkm74","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  8,0.00000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","79df83c5-d786-4fb9-9bda-eb6c41fb3b38", 136.59,"2019"
"Ipkm75","Under18","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 21,0.50000000, 10,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","0b145a53-11d8-4429-bbaa-622ab652d6a3", 389.19,"2019"
"Ipkm76","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 13,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","03ccd95e-e85f-43c8-ae6e-12af9acf707c", 113.76,"2019"
"Ipkm77","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 21,0.66666667,  3,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","90140dc3-b332-4261-b74d-6ba2cdb1a324", 741.00,"2019"
"Ipkm78","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  9,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","9327ba68-b18c-4306-9d20-2e22ce9f45ca", 439.50,"2019"
"Ipkm79","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 17,1.00000000,  1,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","b5d5aac3-34b4-43cf-83b1-1a223ff368c0", 589.21,"2019"
"Ipkm8","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot",  7,1.00000000,  1,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","a3978ce8-205f-4c93-a9b3-f3f8b9c9105f", 129.43,"2019"
"Ipkm81","ElderlyCouple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 10,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","78cfd95d-0646-4c07-88d9-e3fb4cff1071", 139.82,"2019"
"Ipkm82","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 13,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","88a9a4d5-09c5-46a2-9e81-e7d26eca75b4", 563.94,"2019"
"Ipkm83","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  7,0.50000000,  6,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","ae4520ec-eaf4-4694-ae59-e6d09cb3a0e1", 133.40,"2019"
"Ipkm84","Couple","Karen Matthews","Yes","Inishcrone Pier","Built Infrastructure","Car", 12,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","9703fb04-c717-4d3b-82b7-c36db587e1da", 458.09,"2019"
"Ipkm85","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  8,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","5e5aa5c9-7391-46a8-8c73-f363d18a9e7f",  99.08,"2019"
"Ipkm86","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car",  9,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","2e93f9a4-8e82-4afa-a45b-2de6a32078d4", 127.47,"2019"
"Ipkm87","MixedLargeGroup","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot", 11,0.42857143, 14,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c5fb1c11-58a3-4226-9551-93a5ad84ab64", 130.20,"2019"
"Ipkm88","IndividualAdult","Karen Matthews","Yes","Inishcrone Pier","Built Infrastructure","Car",  4,0.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","08213038-ca82-4595-a7b7-ee261712af41", 139.87,"2019"
"Ipkm89","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Bicycle",  4,0.50000000,  2,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","fb6d893c-9e1f-4652-8cd5-089c7c8f44d4", 152.42,"2019"
"Ipkm9","IndividualElderly","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","ByFoot",  8,1.00000000,  1,1,0,0,0.0000000,0.0000000,0,0,0,0,"2019","68cb11a7-a818-492c-a805-823a53664c60", 129.02,"2019"
"Ipkm90","IndividualAdult","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 12,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","05a1d165-184c-4528-b07c-cd96308823f2", 418.89,"2019"
"Ipkm91","Couple","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 17,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","61c7522b-b6c9-4ac9-ae5b-2d29409d5799", 500.07,"2019"
"Ipkm92","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 16,0.33333333,  3,4,1,1,0.2500000,1.0000000,1,0,1,0,"2019","83272f22-dce8-4493-b33c-47e586f1a86e",  10.56,"2019"
"Ipkm93","Family","Karen Matthews","No","Inishcrone Pier","Built Infrastructure","Car", 92,0.00000000,  2,5,0,0,0.0000000,0.0000000,0,0,0,0,"2019","fc8fceb0-857b-4ab8-a350-b70be586ac64", 249.81,"2019"
"Isioc1","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car",  9,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","8491e2c5-c1c4-488d-9af9-bcf9ca104fdc", 182.19,"2019"
"Isioc10","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 13,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","607f9f79-ccb1-4efb-b8d4-b9fbf711c357", 317.92,"2019"
"Isioc100","Couple","Ishla O'Connor","Yes","Inch Island","Highly Managed","Unknown", 13,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","6682d599-9882-4293-b80d-defccbb1ee43", 308.12,"2019"
"Isioc101","MixedLargeGroup","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 17,0.50000000,  6,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","374a7fba-673f-457a-a69d-2451dca2070b", 281.78,"2019"
"Isioc102","SmallAdultGroup","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 16,0.66666667,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","27f49472-1b09-48bf-906b-1d181eeea383", 298.51,"2019"
"Isioc103","SmallAdultGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 15,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e9e08bc8-c1c4-42d6-9376-f78e3085552b", 414.26,"2019"
"Isioc104","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","05c0ab63-9660-4b2a-ab26-7bcb10c2877d", 906.25,"2019"
"Isioc105","Family","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 12,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","a314ee8f-c7ac-41a0-a58e-48e9b4f60570", 377.77,"2019"
"Isioc106","IndividualAdult","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,1.00000000,  1,2,4,1,1.0000000,1.0000000,4,0,4,0,"2019","89c5b249-7e67-49fe-b801-6e55d3579a82",1625.05,"2019"
"Isioc108","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","4bde09a4-57d3-4474-a4b3-2be3ccdec8b0",2003.77,"2019"
"Isioc109","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","5bca231e-e1bc-4440-9007-429ac97952d4",2707.95,"2019"
"Isioc11","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 20,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","67f4f991-4fcf-4dba-94a0-456701d33bfc", 241.03,"2019"
"Isioc110","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","62f5018c-f073-47e9-ade1-7a9a6ad89917",3131.07,"2019"
"Isioc111","SmallAdultGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","73582f87-ad71-4b9f-b036-12a01de0a406",1984.45,"2019"
"Isioc112","MixedSmallGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.40000000,  5,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","7cb92f07-3c0e-4660-b82f-ebb92a6bb3d8",1109.91,"2019"
"Isioc114","MixedOver18LargeGroup","Ishla O'Connor","Yes","Inch Island","Highly Managed","Bus",  7,0.51612903, 31,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","4d0321a0-b541-418d-b282-fd3b4b1b60c6", 406.40,"2019"
"Isioc115","Family","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 11,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","84d84efe-027d-4923-8075-d2acad7ebff6", 155.36,"2019"
"Isioc116","ElderlyGroup","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 14,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","abe8a356-718f-4493-b50f-bb33130280c8", 287.69,"2019"
"Isioc117","Family","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 12,0.33333333,  3,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","b282a7ed-9479-4a31-885d-ad179df9021d", 151.74,"2019"
"Isioc118","Couple","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 13,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","8cc9922e-e74d-4ed2-a7b7-e2308e62e31e", 303.45,"2019"
"Isioc119","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","72e65486-a481-4090-963a-568d0223bf20", 188.90,"2019"
"Isioc12","Family","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 22,0.50000000,  4,5,2,1,0.4000000,1.0000000,2,0,2,0,"2019","b46c9476-5cf2-4d4e-ac5a-41b1eebe078f", 432.69,"2019"
"Isioc120","Family","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 30,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","80b8ba8b-abeb-411e-bac0-886355014424", 956.55,"2019"
"Isioc121","LargeAdultGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 17,0.71428571,  7,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","45ed4247-15bd-4a6e-b856-1f66f584ebec", 403.48,"2019"
"Isioc123","SmallAdultGroup","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car",NA,0.50000000,  2,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","330199fb-fd38-4a99-8339-497df38a99c5", 152.47,"2019"
"Isioc124","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","ByFoot",NA,0.50000000,  2,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","7d40b864-3498-4d54-b6d7-8b8df54a2309", 277.09,"2019"
"Isioc125","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","2d20ea0d-2d8c-4e23-9dd1-d31adf92e6ff",2658.28,"2019"
"Isioc126","ElderlyCouple","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 17,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","6b7c1bac-6b5d-4a19-a369-2eeaa4cdeb6b", 204.03,"2019"
"Isioc127","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 18,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","711e00f2-4c2a-49ff-bd0e-ad792fbe2ef7", 514.33,"2019"
"Isioc128","MixedLargeGroup","Ishla O'Connor","NA","Inch Island","Highly Managed","Bus", 32,0.50000000, 26,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c15ba789-3971-44b5-86fb-6eca011f4357", 543.26,"2019"
"Isioc129","LargeAdultGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 68,0.50000000,  8,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","2a5e1f29-ad26-4907-8ff5-e3a2827e149c",2761.76,"2019"
"Isioc13","IndividualAdult","Ishla O'Connor","No","Inch Island","Highly Managed","ByFoot", 28,1.00000000,  1,2,0,0,0.0000000,0.0000000,0,0,0,0,"2019","85abc9bb-adca-4d26-90fb-4130a360a088", 441.14,"2019"
"Isioc130","Couple","Ishla O'Connor","Yes","Inch Island","Highly Managed","Car", 11,0.00000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","cd375234-e47d-4170-8bf3-4488c18595b4", 316.48,"2019"
"Isioc131","ElderlyCouple","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 13,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","c25690b0-009b-48d7-9504-86cf1202636d", 333.51,"2019"
"Isioc132","Family","Ishla O'Connor","NA","Inch Island","Highly Managed","Car", 19,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","309ab47d-358b-425e-9aad-35436dc31e39", 465.87,"2019"
"Isioc133","IndividualAdult","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 24,1.00000000,  1,4,0,0,0.0000000,0.0000000,0,0,0,0,"2019","173ccbd6-848e-43bd-ba88-02d60ecd83e3", 434.82,"2019"
"Isioc134","Couple","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 13,0.50000000,  2,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","7406dce6-a877-46fc-a2a9-b3b6ceb2c00b", 556.60,"2019"
"Isioc135","ElderlyGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Bus", 14,0.46153846, 13,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","e2b0653b-4b5c-4c01-8d71-5a0e57adf980", 301.02,"2019"
"Isioc14","Family","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 27,0.50000000,  4,3,0,0,0.0000000,0.0000000,0,0,0,0,"2019","457fef16-9ded-4af9-bd30-cad2c2ad63a5", 342.25,"2019"
"Isioc15","SmallAdultGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Car", 16,0.50000000,  4,3,1,1,0.0000000,0.0000000,0,1,0,1,"2019","4e718f11-a2b8-4d4b-9167-c0aad4580ed9", 326.32,"2019"
"Isioc18","SmallAdultGroup","Ishla O'Connor","No","Inch Island","Highly Managed","Car",NA,0.40000000,  5,3,1,1,0.0000000,0.0000000,0,1,0,1,"2019","3d06cf77-60ba-43d1-a0db-461d42fc68c6", 170.37,"2019"
